park_name,county,park_identifier,park_address,fire_authority,jurisdiction,mh_spaces,rv_lots_wdrains,rv_lots_wo_drains,operated_by,street_add,city,phone_num,state,zip
LITTLE BIG HORN TRAILER HAVEN,SONOMA,49-0112-MP,"16471 Rio Nido Rd, Guerneville, Ca 95446, (707) 869-3049","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",1.0,17.0,0.0,"MILLER, JACK, 16471 RIO NIDO RD, GUERNEVILLE, CA 95446",16471 Rio Nido Rd,Guerneville, (707) 869-3049,CA,95446
CARRIAGE CT MHP,SONOMA,49-0113-MP,"250 Kawana Springs Rd, Santa Rosa, Ca 95404, (999) 576-0412","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",74.0,0.0,0.0,"UBALDI LIVING TRUST, 500 GIUSEPPE COURT SUITE # 2, ROSEVILLE, CA 95678",250 Kawana Springs Rd,Santa Rosa, (999) 576-0412,CA,95404
MV ESTATES LLC,SONOMA,49-0114-MP,"2860 Santa Rosa, Santa Rosa, Ca 95407, (707) 546-6713","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",109.0,0.0,0.0,"MV ESTATES LLC, 651 N SEPULVEDA BLVD SUITE # 2A, LOS ANGELES, CA 90049",2860 Santa Rosa,Santa Rosa, (707) 546-6713,CA,95407
FIRCREST MHP,SONOMA,49-0115-MP,"965 Gravenstein Hwy South, Sebastopol, Ca 95472, (707) 823-6811","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","SEBASTOPOL BUILDING DEPARTMENT, MOBILEHOME PARKS PROGRAM, 7425 BODEGA AVENUE, SEBASTOPOL, CA 95472",87.0,0.0,0.0,"MUSSER PROPERTIES, L.P., 871 38TH AVE, SANTA CRUZ, CA 95062",965 Gravenstein Hwy South,Sebastopol, (707) 823-6811,CA,95472
ROGERS TP,SONOMA,49-0116-MP,"15 Straub Ln, Petaluma, Ca 94952, (707) 823-6811","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,0.0,0.0,"ROGERS, L, 73 STRAUB LN, PETALUMA, CA 94952",15 Straub Ln,Petaluma, (707) 823-6811,CA,94952
THE COTTAGES OF PETALUMA,SONOMA,49-0117-MP,"576 N Mcdowell Blvd, Petaluma, Ca 94954, (707) 763-1300","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",178.0,0.0,0.0,"SANDALWOOD ESTATES, LLC, C/O WILLIAM FEENEY 651 N SEPULVEDA BLVD. STE. 2A, LOS ANGELES, CA 90049",576 N Mcdowell Blvd,Petaluma, (707) 763-1300,CA,94954
RANCHO CABEZA MHP,SONOMA,49-0122-MP,"677 Calistoga Rd, Santa Rosa, Ca 95409, (707) 539-3121","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",150.0,0.0,0.0,"RUSSEY, JAMES & WINTERS ED, C/O MICHAEL ANDERSON & CO INC 1550 AIRPORT BLVD STE 100, SANTA ROSA, CA 95403",677 Calistoga Rd,Santa Rosa, (707) 539-3121,CA,95409
HEAVEN'S HALF ACRE,SONOMA,49-0123-MP,"5680 Ross Branch Rd, Sebastopol, Ca 95472, (707) 823-9536","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",3.0,0.0,0.0,"SANDBORN, NANCY, 3294 SULIVAN RD, SEBASTOPOL, CA 95472",5680 Ross Branch Rd,Sebastopol, (707) 823-9536,CA,95472
LES REDWOOD,SONOMA,49-0124-MP,"3251 Old Gravenstein Hwy South, Sebastopol, Ca 95472, (707) 829-8272","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",4.0,0.0,0.0,"ETEROVICH, JOHN, 211 SADDLETOWN LOOP, LINCOLN, CA 95648",3251 Old Gravenstein Hwy South,Sebastopol, (707) 829-8272,CA,95472
CLOVERDALE KOA CAMPING RESORT,SONOMA,49-0126-MP,"1166 Asti Ridge Rd, Cloverdale, Ca 95425, (707) 894-3337","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",1.0,98.0,41.0,"MENDALA, PAMELA, PO BOX 600, CLOVERDALE, CA 95425",1166 Asti Ridge Rd,Cloverdale, (707) 894-3337,CA,95425
STONEGATE MHP,SONOMA,49-0128-MP,"840 Airport Blvd, Santa Rosa, Ca 95403, (707) 545-9008","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",68.0,2.0,0.0,"UBALDI, RON & SEGARINI, GUIDO, 500 GIUSEPPE COURT SUITE # 2, ROSEVILLE, CA 95678",840 Airport Blvd,Santa Rosa, (707) 545-9008,CA,95403
GILMORE PARK,SONOMA,49-0130-MP,"5840 Gilmore Ave, Cotati, Ca 94931, (707) 664-9358","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,0.0,0.0,"DONAHUE, DAVID, 5840 GILMORE AVE, COTATI, CA 94931",5840 Gilmore Ave,Cotati, (707) 664-9358,CA,94931
RAMSEYS PARK,SONOMA,49-0131-MP,"5494 Redwood Hwy, Santa Rosa, Ca 95403, (707) 978-1198","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",7.0,0.0,0.0,"ZEIDAN, SAIR, 613 4TH ST SUITE # 207, SANTA ROSA, CA 95404",5494 Redwood Hwy,Santa Rosa, (707) 978-1198,CA,95403
HELEN G SKAINES PARK,SONOMA,49-0134-MP,"20184 Alder Rd, Monte Rio, Ca 95462, (707) 527-5756","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,0.0,0.0,"CANDE, K & CHRISTENSEN, M & FERENZ, D & J, 365 TUMBLEWEED CT, FREMONT, CA 94539",20184 Alder Rd,Monte Rio, (707) 527-5756,CA,95462
ONE OAK MHP,SONOMA,49-0136-MP,"5000 Nature Ln, Sebastopol, Ca 95472, (707) 483-4158","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",6.0,0.0,0.0,"LOHNER, JERRY, PO BOX 8191, SANTA ROSA, CA 95407",5000 Nature Ln,Sebastopol, (707) 483-4158,CA,95472
RANCHO DE SONOMA,SONOMA,49-0138-MP,"19275 Sonoma Hwy, Sonoma, Ca 95476, (707) 996-3833","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",99.0,0.0,0.0,"RANCHO DE SONOMA MHP, LLC, PO BOX 15274, NEWPORT BEACH, CA 92659",19275 Sonoma Hwy,Sonoma, (707) 996-3833,CA,95476
CREEKSIDE MOBILE HOME PARK,SONOMA,49-0141-MP,"16648 Armstrong Woods Rd, Guerneville, Ca 95446, (707) 869-3164","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",4.0,0.0,0.0,"DON HEROLD & ERIKA STEFFE, 1660 SCHAEFFER RD, SEBASTOPOL, CA 95472",16648 Armstrong Woods Rd,Guerneville, (707) 869-3164,CA,95446
BRAYTON RANCH PARK,SONOMA,49-0145-MP,"1799 Pepper Rd, Petaluma, Ca 94952, (707) 792-0277","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,0.0,0.0,"BRAYTON, JOHN & TRUDENKA, 89 CENTER RD, PETALUMA, CA 94952",1799 Pepper Rd,Petaluma, (707) 792-0277,CA,94952
EVERGREEN MOBILE ESTATES,SONOMA,49-0148-MP,"10281 Old Redwood Hwy, Windsor, Ca 95492, (707) 836-0134","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",23.0,0.0,0.0,"EVERGREEN WINDSOR MHP LLC, 500 GIUSEPPE CT SUITE # 2, ROSEVILLE, CA 95678",10281 Old Redwood Hwy,Windsor, (707) 836-0134,CA,95492
SANTA ROSA MOBILE ESTATES,SONOMA,49-0149-MP,"3420 Brooks Ave, Santa Rosa, Ca 95407, (707) 584-0319","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",137.0,0.0,0.0,"MIGHTY MOBILEHOME PARK, C/O KLINE & LEE INC 151 CALLAN AVE SUITE 213, SAN LEANDRO, CA 94577",3420 Brooks Ave,Santa Rosa, (707) 584-0319,CA,95407
LEISURE LAKE VILLAGE,SONOMA,49-0150-MP,"300 Stony Point Rd, Petaluma, Ca 94952, (707) 763-6805","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",134.0,0.0,0.0,"WOOLSEY PARTNERSHIP, L W, 622 MILVERTON RD, LOS ALTOS, CA 94022",300 Stony Point Rd,Petaluma, (707) 763-6805,CA,94952
SPRING CREEK MHP,SONOMA,49-0156-MP,"1563 Laguna Rd, Santa Rosa, Ca 95401, (707) 829-1278","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,0.0,0.0,"MURNANE, BOB, 1565 LAGUNA RD, SANTA ROSA, CA 95401",1563 Laguna Rd,Santa Rosa, (707) 829-1278,CA,95401
PETALUMA ESTATES,SONOMA,49-0161-MP,"901 N Mcdowell Blvd, Petaluma, Ca 94954, (707) 763-8501","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",215.0,0.0,0.0,"V MARTINOV & J ELLIOTT CONSTRUCTION CO INC, C/O LA CUMBRE MANAGEMENT 100 N HOPE AVE #1, SANTA BARBARA, CA 93110",901 N Mcdowell Blvd,Petaluma, (707) 763-8501,CA,94954
FERNDALE MHP,SONOMA,49-0162-MP,"4717 Paulsen Ln, Sebastopol, Ca 95472, (415) 624-7347","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",3.0,0.0,0.0,"RUBIN, MATTHEW, 314 LOS FLORES AVE, SAN RAFAEL, CA 94903",4717 Paulsen Ln,Sebastopol, (415) 624-7347,CA,95472
PUEBLO SERENA,SONOMA,49-0163-MP,"951 5Th St West, Sonoma, Ca 95476, (707) 996-9384","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",127.0,0.0,0.0,"AGUIRRE, HAL, PO BOX 7, NOVATO, CA 94948",951 5Th St West,Sonoma, (707) 996-9384,CA,95476
BRIARWOOD PARK,SONOMA,49-0164-MP,"920 S Cloverdale Blvd, Cloverdale, Ca 95425, (707) 894-5261","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",89.0,0.0,0.0,"MEYER & THOMAS INC, 6240 MONTECITO BLVD, SANTA ROSA, CA 95409",920 S Cloverdale Blvd,Cloverdale, (707) 894-5261,CA,95425
SANTA ROSA VILLAGE,SONOMA,49-0165-MP,"4001 Sonoma Hwy, Santa Rosa, Ca 95409, (707) 539-0399","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",170.0,0.0,0.0,"DUSTMAN DUSTMAN FEDRICK & DUSTMAN, 8687 LAKEVILLE HWY, PETALUMA, CA 94954",4001 Sonoma Hwy,Santa Rosa, (707) 539-0399,CA,95409
WOODCREST ESTATES,SONOMA,49-0167-MP,"1123 Woodcrest Dr, Santa Rosa, Ca 95401, (707) 544-7596","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",84.0,0.0,0.0,"WOODCREST MHP, LLC, PO BOX 15274, NEWPORT BEACH, CA 92659",1123 Woodcrest Dr,Santa Rosa, (707) 544-7596,CA,95401
SEQUOIA GARDENS,SONOMA,49-0168-MP,"433 Fulton Rd, Santa Rosa, Ca 95401, (707) 542-6008","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",191.0,0.0,0.0,"SEQUOIA PARK ASSOCIATION, 1875 OLYMPIC BLVD SUITE # 103, WALNUT CREEK, CA 94596",433 Fulton Rd,Santa Rosa, (707) 542-6008,CA,95401
RANCHO VISTA MHP,SONOMA,49-0170-MP,"17324 Sonoma Hwy, Sonoma, Ca 95476, (707) 996-8622","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",168.0,0.0,0.0,"R & D MGMT,LLC, 730 POLHEMUS ROAD SUITE # 204, SAN MATEO, CA 94402",17324 Sonoma Hwy,Sonoma, (707) 996-8622,CA,95476
LEISURE MHP,SONOMA,49-0171-MP,"2185 Occidental Rd, Santa Rosa, Ca 95401, (707) 546-3865","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",181.0,0.0,0.0,"MILLENNIUM HOUSING OF CA, C/O HAVEN MGMT SVCS 1910 S ARCHIBALD AVE STE S, ONTARIO, CA 91761",2185 Occidental Rd,Santa Rosa, (707) 546-3865,CA,95401
VALLEY VILLAGE MOBILE ESTATES,SONOMA,49-0173-MP,"6401 Country Club Dr, Rohnert Park, Ca 94928, (707) 585-2599","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",285.0,0.0,0.0,"CARITAS AFFORDABLE HOUSING, 3 PARK PLAZA # 1700, IRVINE, CA 92614",6401 Country Club Dr,Rohnert Park, (707) 585-2599,CA,94928
DUNCANS MILLS CAMPING CLUB,SONOMA,49-0174-MP,"25387 Steelhead Blvd, Duncans Mills, Ca 95430, (707) 865-2573","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",1.0,30.0,94.0,"DUNCAN MILLS TRADING CO, PO BOX 57, DUNCANS MILLS, CA 95430",25387 Steelhead Blvd,Duncans Mills, (707) 865-2573,CA,95430
COUNTRY MOBILE ESTATES,SONOMA,49-0175-MP,"1180 Fulton Rd, Santa Rosa, Ca 95401, (707) 542-1808","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",178.0,0.0,0.0,"COUNTRY MOBILE INVESTMENTS, 1875 OLYMPIC BLVD SUITE # 103, WALNUT CREEK, CA 94596",1180 Fulton Rd,Santa Rosa, (707) 542-1808,CA,95401
BROOKWOOD MHP,SONOMA,49-0176-MP,"7000 Montecito Blvd, Santa Rosa, Ca 95409, (707) 539-9657","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",201.0,0.0,0.0,"BROOKWOOD PARK INC, 6240 MONTECITO BLVD, SANTA ROSA, CA 95409",7000 Montecito Blvd,Santa Rosa, (707) 539-9657,CA,95409
SEVEN FLAGS OF SONOMA,SONOMA,49-0177-MP,"300 International Blvd, Sonoma, Ca 95476, (707) 996-9660","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",292.0,0.0,0.0,"SEVEN FLAGS OF SONOMA LLC, 74-998 COUNTRY CLUB DR # 220A, PALM DESERT, CA 92260",300 International Blvd,Sonoma, (707) 996-9660,CA,95476
RANCHO SAN MIGUEL MHP,SONOMA,49-0179-MP,"2665 Hardies Ln, Santa Rosa, Ca 95403, (707) 546-6680","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",141.0,0.0,0.0,"R & D MANAGEMENT LLC, 730 POLHEMUS ROAD SUITE # 204, SAN MATEO, CA 94402",2665 Hardies Ln,Santa Rosa, (707) 546-6680,CA,95403
THE ORCHARD,SONOMA,49-0180-MP,"1945 Piner Rd, Santa Rosa, Ca 95403, (707) 526-7624","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",233.0,0.0,0.0,"HOMETOWNAMERICA, 150 N WACKER DR STE 2800, CHICAGO, IL 60606",1945 Piner Rd,Santa Rosa, (707) 526-7624,CA,95403
SHAMROCK SENIOR MH COMMUNITY,SONOMA,49-0181-MP,"6418 Old Redwood Hwy, Santa Rosa, Ca 95403, (707) 838-4389","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",127.0,0.0,0.0,"SEMAIN BROTHERS L P, 1635 AVIATION BLVD, REDONDO BEACH, CA 90278",6418 Old Redwood Hwy,Santa Rosa, (707) 838-4389,CA,95403
YOUNGSTOWN MOBILE HOME PARK,SONOMA,49-0182-MP,"911 N Mcdowell Blvd, Petaluma, Ca 94952, (707) 763-9885","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",102.0,0.0,0.0,"YOUNGSTOWN MHP LLC, 221 MAIN STREET SUITE # 2039, LOS ALTOS, CA 94023",911 N Mcdowell Blvd,Petaluma, (707) 763-9885,CA,94952
WINDSOR WINE COUNTRY RV PARK,SONOMA,49-0183-MP,"8225 Conde Ln, Windsor, Ca 95492, (707) 838-4195","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",1.0,66.0,42.0,"WINDSOR RV, LLC, PO BOX 15274, NEWPORT BEACH, CA 92659",8225 Conde Ln,Windsor, (707) 838-4195,CA,95492
DUTCHER CREEK VILLAGE,SONOMA,49-0184-MP,"230 Theresa Dr, Cloverdale, Ca 95425, (707) 894-4829","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",9.0,14.0,15.0,"DUTCHER CREEK LLC, PO BOX 1672, SEBASTOPOL, CA 95473",230 Theresa Dr,Cloverdale, (707) 894-4829,CA,95425
RANCHO GRANDE MH COMMUNITY,SONOMA,49-0187-MP,"5099 Snyder Ln, Rohnert Park, Ca 94928, (707) 584-1713","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",308.0,0.0,0.0,"RANCHO GRANDE MANUFACTURED HOME COMMUNITY, LP, 800 AIRPORT BLVD STE 510, BURLINGAME, CA 94010",5099 Snyder Ln,Rohnert Park, (707) 584-1713,CA,94928
RANCHO VERDE MHP,SONOMA,49-0189-MP,"750 Rohnert Park Expy, Rohnert Park, Ca 94928, (707) 584-1563","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",300.0,0.0,0.0,"GOLDSTEIN, J. F.  JAMES & ASSOC., INC., C/O BESSIRE & CASENHISER 430 S SAN DIMAS AVE., SAN DIMAS, CA 91773",750 Rohnert Park Expy,Rohnert Park, (707) 584-1563,CA,94928
OLD 101 MOBILE MANOR,SONOMA,49-0191-MP,"12204 Old Redwood Hwy, Healdsburg, Ca 95448, (707) 433-1497","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",9.0,0.0,0.0,"COOPER, RICHARD AND IDAMARGO, PO BOX 1462, HEALDSBURG, CA 95448",12204 Old Redwood Hwy,Healdsburg, (707) 433-1497,CA,95448
REDWOOD VILLAGE,SONOMA,49-0193-MP,"16747 Armstrong Woods Rd, Guerneville, Ca 95446, (707) 869-2746","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",1.0,1.0,41.0,"TWO CROWS NORCAL LLC, 9890 BODEGA HWY, SEBASTOPOL, CA 95472",16747 Armstrong Woods Rd,Guerneville, (707) 869-2746,CA,95446
GERDES APT\TRAILER CT,SONOMA,49-0194-MP,"890 Rockwell, Cloverdale, Ca 95425, (707) 894-4431","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",11.0,0.0,0.0,"GERDES, GARY, C/O GERDES AUTO WRECKERS 1000 GERDES LN, CLOVERDALE, CA 95425",890 Rockwell,Cloverdale, (707) 894-4431,CA,95425
ROYAL OAKS MHP,SONOMA,49-0196-MP,"750 Wood Sorrel Dr, Petaluma, Ca 94952, (707) 762-2183","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",94.0,0.0,0.0,,750 Wood Sorrel Dr,Petaluma, (707) 762-2183,CA,94952
SYCAMORE CT,SONOMA,49-0200-MP,"14150 Church St, Guerneville, Ca 95446","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",2.0,12.0,0.0,"ROBERT WEISS ENTERPRISES, PO BOX 1442, HEALDSBURG, CA 95448",14150 Church St,Guerneville,,CA,95446
RANCHO FELIZ MOBILE HOME PARK,SONOMA,49-11002-MP,"6607 Redwood Drive, Rohnert Park, Ca 94928, (707) 584-0120","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",297.0,0.0,0.0,"MILLENNIUM HOUSING CORP, C/O HAVEN MANAGEMENT SVCS 1910 S ARCHIBALD AVE STE S, ONTARIO, CA 91761",6607 Redwood Drive,Rohnert Park, (707) 584-0120,CA,94928
SHADY ACRES TP,STANISLAUS,50-0001-MP,"2713 Santa Fe Ave, Riverbank, Ca 95367, (209) 869-6111","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826","HCD - NORTHERN AREA OFFICE, 9342 TECH CENTER DR, SUITE # 550, SACRAMENTO, CA 95826",8.0,0.0,0.0,"MOYA, ROGELIO, 5256 HARNESS ST, RIVERBANK, CA 95367",2713 Santa Fe Ave,Riverbank, (209) 869-6111,CA,95367
